disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,year,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,war,durindx,cumdurat,duration,disno4,mid3hiact,mid3hia,mid3hib,ongo2010,new,change,changetype_1,changetype_2
1792,1792.001,220,FRN,800,THI,1,4,1946,1946,7,12,1946,5,1,3,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,3,18,4,1,1,3,0,1,251,251,-9,17,17,17,0,0,0,0,
1792,1792.001,800,THI,220,FRN,1,4,1946,1946,7,12,1946,5,1,3,18,4,1,1,1,0,0,0,3,18,4,1,1,0,0,1,18,4,1,3,1,0,1,251,251,-9,17,17,17,0,0,0,0,
1793,1793.001,645,IRQ,666,ISR,14,5,1948,1948,22,10,1948,2,1,6,22,5,0,5,1,1,1,1,5,22,5,1,0,0,0,6,22,5,1,1,3,1,1,162,162,-9,20,20,20,0,0,1,0,
1793,1793.001,666,ISR,645,IRQ,14,5,1948,1948,22,10,1948,1,1,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,1,5,22,5,1,3,1,1,1,162,162,-9,20,20,20,0,0,1,0,
1793,1793.002,651,EGY,666,ISR,14,5,1948,1948,7,1,1949,0,0,0,22,5,0,5,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,1,232,232,-9,20,20,20,0,0,1,0,
1793,1793.002,651,EGY,666,ISR,14,5,1948,1949,7,1,1949,2,1,6,22,5,0,5,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,2,240,8,-9,20,20,20,0,0,1,0,
1793,1793.002,666,ISR,651,EGY,14,5,1948,1948,7,1,1949,1,1,0,22,5,0,5,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,1,1,232,232,-9,20,20,20,0,0,1,0,
1793,1793.002,666,ISR,651,EGY,14,5,1948,1949,7,1,1949,0,0,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,1,2,240,8,-9,20,20,20,0,0,1,0,
1793,1793.003,652,SYR,666,ISR,14,5,1948,1948,31,10,1948,2,1,6,22,5,0,5,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,1,171,171,-9,20,20,20,0,0,1,0,
1793,1793.003,666,ISR,652,SYR,14,5,1948,1948,31,10,1948,1,1,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,1,1,171,171,-9,20,20,20,0,0,1,0,
1793,1793.004,660,LEB,666,ISR,14,5,1948,1948,31,10,1948,2,1,6,22,5,0,5,1,1,1,1,5,22,5,1,0,0,0,6,22,5,1,1,3,1,1,171,171,-9,20,20,20,0,0,1,0,
1793,1793.004,666,ISR,660,LEB,14,5,1948,1948,31,10,1948,1,1,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,1,5,22,5,1,3,1,1,1,171,171,-9,20,20,20,0,0,1,0,
1793,1793.005,663,JOR,666,ISR,14,5,1948,1948,10,3,1949,0,0,0,22,5,0,5,1,1,1,1,0,22,5,1,0,0,0,0,22,5,1,1,3,1,1,232,232,-9,20,20,20,0,0,1,0,
1793,1793.005,663,JOR,666,ISR,14,5,1948,1949,10,3,1949,2,1,6,22,5,0,5,1,1,1,1,6,22,5,1,0,0,0,6,22,5,1,1,3,1,2,302,70,-9,20,20,20,0,0,1,0,
1793,1793.005,666,ISR,663,JOR,14,5,1948,1948,10,3,1949,1,1,0,22,5,0,5,1,0,0,0,0,22,5,1,1,1,1,0,22,5,1,3,1,1,1,232,232,-9,20,20,20,0,0,1,0,
1793,1793.005,666,ISR,663,JOR,14,5,1948,1949,10,3,1949,0,0,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,1,6,22,5,1,3,1,1,2,302,70,-9,20,20,20,0,0,1,0,
1796,1796.001,220,FRN,616,TUN,9,2,1959,1959,15,8,1959,5,3,1,18,4,1,1,1,1,1,2,1,18,4,1,0,0,0,1,18,4,1,1,3,0,1,188,188,-9,17,17,17,0,0,0,0,
1796,1796.001,616,TUN,220,FRN,9,2,1959,1959,15,8,1959,5,3,1,18,4,1,1,1,0,0,0,1,18,4,1,1,1,2,1,18,4,1,3,1,0,1,188,188,-9,17,17,17,0,0,0,0,
1797,1797.001,710,CHN,790,NEP,28,6,1960,1960,31,7,1960,6,1,-9,18,4,0,1,1,1,1,2,-9,18,4,1,0,0,0,1,7,3,1,1,3,0,1,34,34,-9,17,17,7,0,0,0,0,
1797,1797.001,790,NEP,710,CHN,28,6,1960,1960,31,7,1960,6,1,-9,18,4,0,1,1,0,0,0,1,7,3,1,1,1,2,-9,18,4,1,3,1,0,1,34,34,-9,17,7,17,0,0,0,0,
1799,1799.001,365,RUS,740,JPN,1,1,1961,1961,30,9,1961,7,1,0,17,4,0,1,1,1,0,0,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,273,273,-9,15,15,0,0,0,0,0,
1799,1799.001,740,JPN,365,RUS,1,1,1961,1961,30,9,1961,7,1,0,17,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,17,4,1,3,1,0,1,273,273,-9,15,0,15,0,0,0,0,
1800,1800.001,2,USA,220,FRN,1,8,1865,1865,12,2,1866,0,0,0,7,3,0,1,1,1,1,2,0,7,3,1,0,0,0,0,1,1,1,1,3,0,1,153,153,-9,7,7,0,0,0,0,0,
1800,1800.001,2,USA,220,FRN,1,8,1865,1866,12,2,1866,4,3,0,7,3,0,1,1,1,1,2,0,7,3,1,0,0,0,0,1,1,1,1,3,0,2,197,44,-9,7,7,0,0,0,0,0,
1800,1800.001,220,FRN,2,USA,1,8,1865,1865,12,2,1866,0,0,0,7,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,7,3,1,3,1,0,1,153,153,-9,7,0,7,0,0,0,0,
1800,1800.001,220,FRN,2,USA,1,8,1865,1866,12,2,1866,3,3,0,7,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,7,3,1,3,1,0,2,197,44,-9,7,0,7,0,0,0,0,
1801,1801.001,2,USA,42,DOM,2,5,1961,1961,25,11,1961,4,3,0,8,3,0,1,1,1,1,2,0,8,3,1,0,0,0,0,1,1,1,1,3,0,1,208,208,-9,7,7,0,0,0,0,0,
1801,1801.001,42,DOM,2,USA,2,5,1961,1961,25,11,1961,3,3,0,8,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,8,3,1,3,1,0,1,208,208,-9,7,0,7,0,0,0,0,
1803,1803.001,2,USA,130,ECU,28,5,1963,1963,14,6,1963,7,3,0,17,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,17,4,1,3,1,0,1,18,18,-9,15,0,15,0,0,0,0,
1803,1803.001,130,ECU,2,USA,28,5,1963,1963,14,6,1963,7,3,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,18,18,-9,15,15,0,0,0,0,0,
1804,1804.001,200,UKG,552,ZIM,3,12,1965,1965,23,8,1966,0,0,0,9,3,0,1,2,0,1,2,0,9,3,0,1,0,0,0,7,3,1,4,1,0,1,29,29,-9,7,7,7,0,0,0,0,
1804,1804.001,200,UKG,552,ZIM,3,12,1965,1966,23,8,1966,5,3,0,9,3,0,1,2,0,1,2,0,9,3,0,1,0,0,0,7,3,1,4,1,0,2,265,236,-9,7,7,7,0,0,0,0,
1804,1804.001,552,ZIM,200,UKG,3,12,1965,1965,23,8,1966,0,0,0,9,3,0,1,2,1,0,0,0,7,3,1,0,1,2,0,9,3,0,1,4,0,1,29,29,-9,7,7,7,0,0,0,0,
1804,1804.001,552,ZIM,200,UKG,3,12,1965,1966,23,8,1966,5,3,0,9,3,0,1,2,1,0,0,0,7,3,1,0,1,2,0,9,3,0,1,4,0,2,265,236,-9,7,7,7,0,0,0,0,
1804,1804.002,551,ZAM,552,ZIM,11,11,1965,1965,23,8,1966,0,0,0,7,3,0,1,2,0,0,0,0,1,1,1,1,0,0,0,7,3,1,3,1,0,1,51,51,-9,7,0,7,0,0,0,0,
1804,1804.002,551,ZAM,552,ZIM,11,11,1965,1966,23,8,1966,5,3,0,7,3,0,1,2,0,0,0,0,1,1,1,1,0,0,0,7,3,1,3,1,0,2,287,236,-9,7,0,7,0,0,0,0,
1804,1804.002,552,ZIM,551,ZAM,11,11,1965,1965,23,8,1966,0,0,0,7,3,0,1,2,1,0,0,0,7,3,1,0,0,0,0,1,1,1,1,3,0,1,51,51,-9,7,7,0,0,0,0,0,
1804,1804.002,552,ZIM,551,ZAM,11,11,1965,1966,23,8,1966,5,3,0,7,3,0,1,2,1,0,0,0,7,3,1,0,0,0,0,1,1,1,1,3,0,2,287,236,-9,7,7,0,0,0,0,0,
1805,1805.001,2,USA,130,ECU,9,1,1967,1967,28,2,1967,7,3,0,17,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,17,4,1,3,1,0,1,51,51,-9,15,0,15,0,0,0,0,
1805,1805.001,130,ECU,2,USA,9,1,1967,1967,28,2,1967,7,3,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,51,51,-9,15,15,0,0,0,0,0,
1806,1806.001,2,USA,811,CAM,18,1,1968,1968,28,4,1969,0,0,0,18,4,1,2,2,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,349,349,-9,17,17,17,0,0,0,0,
1806,1806.001,2,USA,811,CAM,18,1,1968,1969,28,4,1969,5,3,-9,18,4,1,2,2,1,1,2,1,18,4,1,0,0,0,-9,18,4,1,1,3,0,2,468,119,-9,17,17,17,0,0,0,0,
1806,1806.001,811,CAM,2,USA,18,1,1968,1968,28,4,1969,0,0,0,18,4,1,2,2,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,0,1,349,349,-9,17,17,17,0,0,0,0,
1806,1806.001,811,CAM,2,USA,18,1,1968,1969,28,4,1969,5,3,-9,18,4,1,2,2,0,0,0,-9,18,4,1,1,1,2,1,18,4,1,3,1,0,2,468,119,-9,17,17,17,0,0,0,0,
1806,1806.002,710,CHN,817,RVN,18,1,1968,1968,31,1,1968,5,3,-9,18,4,0,2,2,0,0,0,0,2,2,0,1,0,0,-9,18,4,1,4,1,0,1,14,14,-9,17,1,17,0,0,0,0,
1806,1806.002,817,RVN,710,CHN,18,1,1968,1968,31,1,1968,5,3,-9,18,4,0,2,2,1,0,0,-9,18,4,1,0,0,0,0,2,2,0,1,4,0,1,14,14,-9,17,17,1,0,0,0,0,
1807,1807.001,365,RUS,452,GHA,10,10,1968,1968,28,2,1969,0,0,0,17,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,17,4,1,3,1,0,1,83,83,-9,15,0,15,0,0,0,0,
1807,1807.001,365,RUS,452,GHA,10,10,1968,1969,28,2,1969,7,1,0,17,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,17,4,1,3,1,0,2,143,60,-9,15,0,15,0,0,0,0,
1807,1807.001,452,GHA,365,RUS,10,10,1968,1968,28,2,1969,0,0,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,83,83,-9,15,15,0,0,0,0,0,
1807,1807.001,452,GHA,365,RUS,10,10,1968,1969,28,2,1969,7,1,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,1,1,1,1,3,0,2,143,60,-9,15,15,0,0,0,0,0,
1808,1808.001,160,ARG,165,URU,26,1,1973,1973,26,1,1973,6,1,0,8,3,0,1,2,0,1,1,0,8,3,1,1,1,1,0,8,3,1,3,1,0,1,1,1,-9,7,7,7,0,0,0,0,
1808,1808.001,165,URU,160,ARG,26,1,1973,1973,26,1,1973,6,1,0,8,3,0,1,2,1,1,1,0,8,3,1,0,1,1,0,8,3,1,1,3,0,1,1,1,-9,7,7,7,0,0,0,0,
1808,1808.002,165,URU,385,NOR,26,1,1973,1973,26,1,1973,6,1,0,8,3,0,1,2,1,1,1,0,8,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,7,7,0,0,0,0,0,
1808,1808.002,385,NOR,165,URU,26,1,1973,1973,26,1,1973,6,1,0,8,3,0,1,2,0,0,0,0,1,1,1,1,1,1,0,8,3,1,3,1,0,1,1,1,-9,7,0,7,0,0,0,0,
1810,1810.001,710,CHN,740,JPN,25,11,1919,1919,30,12,1919,5,3,0,8,3,0,1,1,0,0,0,0,1,1,1,1,1,2,0,8,3,1,3,1,0,1,36,36,-9,7,0,7,0,0,0,0,
1810,1810.001,740,JPN,710,CHN,25,11,1919,1919,30,12,1919,5,3,0,8,3,0,1,1,1,1,2,0,8,3,1,0,0,0,0,1,1,1,1,3,0,1,36,36,-9,7,7,0,0,0,0,0,
1825,1825.001,2,USA,740,JPN,12,12,1937,1937,12,12,1937,5,3,-9,19,4,0,1,2,0,0,0,1,1,1,1,1,1,2,0,19,4,1,3,1,0,1,1,1,-9,16,0,16,0,0,0,0,
1825,1825.001,740,JPN,2,USA,12,12,1937,1937,12,12,1937,5,3,-9,19,4,0,1,2,1,1,2,0,19,4,1,0,0,0,1,1,1,1,1,3,0,1,1,1,-9,16,16,0,0,0,0,0,
1825,1825.002,200,UKG,740,JPN,12,12,1937,1937,12,12,1937,5,3,-9,19,4,0,1,2,0,0,0,-9,1,1,1,1,1,2,0,19,4,1,3,1,0,1,1,1,-9,16,0,16,0,0,0,0,
1825,1825.002,740,JPN,200,UKG,12,12,1937,1937,12,12,1937,5,3,-9,19,4,0,1,2,1,1,2,0,19,4,1,0,0,0,-9,1,1,1,1,3,0,1,1,1,-9,16,16,0,0,0,0,0,
1900,1900.001,200,UKG,390,DEN,31,3,1961,1961,31,3,1961,7,1,0,17,4,0,1,1,0,0,0,0,1,1,1,1,1,2,0,17,4,1,3,1,0,1,1,1,-9,15,0,15,0,0,0,0,
1900,1900.001,390,DEN,200,UKG,31,3,1961,1961,31,3,1961,7,1,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,15,15,0,0,0,0,0,
2000,2000.001,210,NTH,850,INS,11,5,1953,1953,23,9,1953,5,3,2,18,4,1,1,1,0,0,0,1,18,4,1,1,1,1,1,18,4,1,3,1,0,1,136,136,-9,17,17,17,0,0,0,0,
2000,2000.001,850,INS,210,NTH,11,5,1953,1953,23,9,1953,5,3,2,18,4,1,1,1,1,1,1,1,18,4,1,0,0,0,1,18,4,1,1,3,0,1,136,136,-9,17,17,17,0,0,0,0,
2001,2001.001,713,TAW,775,MYA,20,9,1953,1953,29,10,1953,3,1,3,18,4,1,1,1,1,0,0,2,18,4,1,0,0,0,2,18,4,1,1,3,0,1,40,40,-9,17,17,17,0,0,0,0,
2001,2001.001,775,MYA,713,TAW,20,9,1953,1953,29,10,1953,4,1,3,18,4,1,1,1,0,0,0,2,18,4,1,1,0,0,2,18,4,1,3,1,0,1,40,40,-9,17,17,17,0,0,0,0,
2002,2002.001,2,USA,710,CHN,27,5,1960,1960,27,5,1960,5,3,0,9,3,0,1,1,1,0,0,0,9,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,7,7,0,0,0,0,0,
2002,2002.001,710,CHN,2,USA,27,5,1960,1960,27,5,1960,5,3,0,9,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,9,3,1,3,1,0,1,1,1,-9,7,0,7,0,0,0,0,
2005,2005.001,2,USA,140,BRA,4,2,1903,1903,4,2,1903,5,3,0,2,2,0,1,1,1,0,0,0,2,2,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,1,1,0,0,0,0,0,
2005,2005.001,140,BRA,2,USA,4,2,1903,1903,4,2,1903,5,3,0,2,2,0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,2,1,3,1,0,1,1,1,-9,1,0,1,0,0,0,0,
2006,2006.001,2,USA,713,TAW,2,10,1949,1949,27,2,1950,0,0,0,17,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,17,4,1,3,1,0,1,91,91,-9,15,0,15,0,0,0,0,
2006,2006.001,2,USA,713,TAW,2,10,1949,1950,27,2,1950,7,1,0,17,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,17,4,1,3,1,0,2,150,59,-9,15,0,15,0,0,0,0,
2006,2006.001,713,TAW,2,USA,2,10,1949,1949,27,2,1950,0,0,0,17,4,0,1,1,1,0,0,0,17,4,1,0,0,0,0,1,1,1,1,3,0,1,91,91,-9,15,15,0,0,0,0,0,
2006,2006.001,713,TAW,2,USA,2,10,1949,1950,27,2,1950,7,1,0,17,4,0,1,1,1,0,0,0,17,4,1,0,0,0,0,1,1,1,1,3,0,2,150,59,-9,15,15,0,0,0,0,0,
2007,2007.001,200,UKG,713,TAW,18,10,1949,1949,16,11,1949,7,3,0,17,4,0,1,1,0,0,0,0,2,2,1,1,0,0,0,17,4,1,3,1,0,1,30,30,-9,15,1,15,0,0,0,0,
2007,2007.001,713,TAW,200,UKG,18,10,1949,1949,16,11,1949,7,3,0,17,4,0,1,1,1,0,0,0,17,4,1,0,0,0,0,2,2,1,1,3,0,1,30,30,-9,15,15,1,0,0,0,0,
2008,2008.001,200,UKG,713,TAW,5,6,1950,1950,15,7,1950,5,3,0,19,4,1,1,1,0,0,0,0,18,4,1,1,0,0,0,19,4,1,3,1,0,1,41,41,-9,16,17,16,0,0,0,0,
2008,2008.001,713,TAW,200,UKG,5,6,1950,1950,15,7,1950,5,3,0,19,4,1,1,1,1,0,0,0,19,4,1,0,0,0,0,18,4,1,1,3,0,1,41,41,-9,16,16,17,0,0,0,0,
2009,2009.001,200,UKG,710,CHN,17,8,1950,1950,24,8,1950,5,3,0,18,4,1,1,1,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,8,8,-9,17,17,17,0,0,0,0,
2009,2009.001,710,CHN,200,UKG,17,8,1950,1950,24,8,1950,5,3,0,18,4,1,1,1,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,8,8,-9,17,17,17,0,0,0,0,
2010,2010.001,220,FRN,710,CHN,23,11,1950,1950,23,11,1950,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,1,18,4,1,1,3,0,1,1,1,-9,17,17,17,0,0,0,0,
2010,2010.001,710,CHN,220,FRN,23,11,1950,1950,23,11,1950,5,3,1,18,4,1,1,1,0,0,0,1,18,4,1,1,0,0,1,18,4,1,3,1,0,1,1,1,-9,17,17,17,0,0,0,0,
2012,2012.001,150,PAR,160,ARG,1,12,1850,1850,31,1,1851,0,0,0,16,4,0,1,1,0,1,2,0,16,4,1,1,0,0,0,15,4,1,3,1,0,1,31,31,-9,14,14,13,0,0,0,0,
2012,2012.001,150,PAR,160,ARG,1,12,1850,1851,31,1,1851,3,3,0,16,4,0,1,1,0,1,2,0,16,4,1,1,0,0,0,15,4,1,3,1,0,2,63,32,-9,14,14,13,0,0,0,0,
2012,2012.001,160,ARG,150,PAR,1,12,1850,1850,31,1,1851,0,0,0,16,4,0,1,1,1,0,0,0,15,4,1,0,1,2,0,16,4,1,1,3,0,1,31,31,-9,14,13,14,0,0,0,0,
2012,2012.001,160,ARG,150,PAR,1,12,1850,1851,31,1,1851,4,3,0,16,4,0,1,1,1,0,0,0,15,4,1,0,1,2,0,16,4,1,1,3,0,2,63,32,-9,14,13,14,0,0,0,0,
2013,2013.001,140,BRA,200,UKG,1,8,1838,1838,31,8,1838,4,2,0,16,4,0,1,1,1,1,1,0,16,4,1,0,1,1,0,1,1,1,1,3,0,1,31,31,-9,14,14,0,0,0,0,0,
2013,2013.001,200,UKG,140,BRA,1,8,1838,1838,31,8,1838,3,2,0,16,4,0,1,1,0,1,1,0,1,1,1,1,1,1,0,16,4,1,3,1,0,1,31,31,-9,14,0,14,0,0,0,0,
2014,2014.001,2,USA,230,SPN,6,12,1864,1864,6,12,1864,5,3,0,2,2,0,1,1,1,1,2,0,2,2,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,1,1,0,0,0,0,0,
2014,2014.001,230,SPN,2,USA,6,12,1864,1864,6,12,1864,5,3,0,2,2,0,1,1,0,0,0,0,1,1,1,1,1,2,0,2,2,1,3,1,0,1,1,1,-9,1,0,1,0,0,0,0,
2016,2016.001,800,THI,812,LAO,5,5,1969,1969,5,5,1969,5,3,0,7,3,0,1,1,1,0,0,0,7,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,7,7,0,0,0,0,0,
2016,2016.001,812,LAO,800,THI,5,5,1969,1969,5,5,1969,5,3,0,7,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,7,3,1,3,1,0,1,1,1,-9,7,0,7,0,0,0,0,
2017,2017.001,800,THI,812,LAO,25,2,1970,1970,21,3,1970,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,1,1,1,1,3,0,1,25,25,-9,8,8,0,0,0,0,0,
2017,2017.001,812,LAO,800,THI,25,2,1970,1970,21,3,1970,5,3,0,10,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,10,3,1,3,1,0,1,25,25,-9,8,0,8,0,0,0,0,
2018,2018.001,775,MYA,800,THI,16,10,1953,1953,28,10,1953,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,2,2,1,1,3,0,1,13,13,-9,16,16,1,0,0,0,0,
2018,2018.001,800,THI,775,MYA,16,10,1953,1953,28,10,1953,5,3,0,19,4,0,1,1,0,0,0,0,2,2,1,1,0,0,0,19,4,1,3,1,0,1,13,13,-9,16,1,16,0,0,0,0,
2020,2020.001,220,FRN,800,THI,21,7,1948,1948,21,10,1948,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,1,1,1,1,3,0,1,93,93,-9,16,16,0,0,0,0,0,
2020,2020.001,800,THI,220,FRN,21,7,1948,1948,21,10,1948,5,3,0,19,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,19,4,1,3,1,0,1,93,93,-9,16,0,16,0,0,0,0,
2021,2021.001,220,FRN,710,CHN,14,12,1949,1949,14,12,1949,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,12,12,0,0,0,0,0,
2021,2021.001,710,CHN,220,FRN,14,12,1949,1949,14,12,1949,5,3,0,14,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,14,3,1,3,1,0,1,1,1,-9,12,0,12,0,0,0,0,
2022,2022.001,220,FRN,800,THI,15,2,1952,1952,7,3,1952,5,3,0,10,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,10,3,1,3,1,0,1,22,22,-9,8,0,8,0,0,0,0,
2022,2022.001,800,THI,220,FRN,15,2,1952,1952,7,3,1952,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,1,1,1,1,3,0,1,22,22,-9,8,8,0,0,0,0,0,
2023,2023.001,775,MYA,800,THI,28,3,1954,1954,5,4,1954,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,10,3,1,3,1,0,1,9,9,-9,16,16,8,0,0,0,0,
2023,2023.001,800,THI,775,MYA,28,3,1954,1954,5,4,1954,5,3,0,19,4,0,1,1,1,0,0,0,10,3,1,0,0,0,0,19,4,1,1,3,0,1,9,9,-9,16,8,16,0,0,0,0,
2024,2024.001,775,MYA,800,THI,3,3,1955,1955,29,3,1955,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,13,3,1,3,1,0,1,27,27,-9,16,16,11,0,0,0,0,
2024,2024.001,800,THI,775,MYA,3,3,1955,1955,29,3,1955,5,3,0,19,4,0,1,1,1,0,0,0,13,3,1,0,0,0,0,19,4,1,1,3,0,1,27,27,-9,16,11,16,0,0,0,0,
2025,2025.001,750,IND,775,MYA,20,9,1957,1957,20,9,1957,5,3,0,7,3,0,1,1,1,0,0,0,7,3,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,7,7,0,0,0,0,0,
2025,2025.001,775,MYA,750,IND,20,9,1957,1957,20,9,1957,5,3,0,7,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,7,3,1,3,1,0,1,1,1,-9,7,0,7,0,0,0,0,
2028,2028.001,800,THI,812,LAO,25,8,1960,1960,19,10,1960,5,3,0,19,4,0,1,1,0,0,0,-9,15,2,1,1,1,1,-9,19,4,1,3,1,0,1,56,56,-9,16,13,16,0,0,0,0,
2028,2028.001,812,LAO,800,THI,25,8,1960,1960,19,10,1960,5,3,0,19,4,0,1,1,1,1,1,-9,19,4,1,0,0,0,-9,15,4,1,1,3,0,1,56,56,-9,16,16,13,0,0,0,0,
2029,2029.001,812,LAO,816,DRV,27,12,1960,1960,6,1,1961,0,0,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,2,2,1,1,3,0,1,5,5,-9,12,12,1,0,0,0,0,
2029,2029.001,812,LAO,816,DRV,27,12,1960,1961,6,1,1961,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,2,2,1,1,3,0,2,12,7,-9,12,12,1,0,0,0,0,
2029,2029.001,816,DRV,812,LAO,27,12,1960,1960,6,1,1961,0,0,0,14,3,0,1,1,0,0,0,0,2,2,1,1,0,0,0,14,3,1,3,1,0,1,5,5,-9,12,1,12,0,0,0,0,
2029,2029.001,816,DRV,812,LAO,27,12,1960,1961,6,1,1961,5,3,0,14,3,0,1,1,0,0,0,0,2,2,1,1,0,0,0,14,3,1,3,1,0,2,12,7,-9,12,1,12,0,0,0,0,
2031,2031.001,800,THI,812,LAO,16,2,1964,1964,16,3,1964,5,3,0,19,4,0,1,1,1,0,0,0,10,3,1,0,0,0,0,19,4,1,1,3,0,1,30,30,-9,16,8,16,0,0,0,0,
2031,2031.001,812,LAO,800,THI,16,2,1964,1964,16,3,1964,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,10,3,1,3,1,0,1,30,30,-9,16,16,8,0,0,0,0,
2032,2032.001,2,USA,710,CHN,11,5,1955,1955,11,5,1955,5,3,0,18,4,1,1,1,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,1,1,-9,17,17,17,0,0,0,0,
2032,2032.001,710,CHN,2,USA,11,5,1955,1955,11,5,1955,5,3,0,18,4,1,1,1,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,1,1,-9,17,17,17,0,0,0,0,
2033,2033.001,2,USA,710,CHN,23,7,1954,1954,27,7,1954,5,3,-9,18,4,1,1,1,1,0,0,-9,18,4,1,0,0,0,-9,18,4,1,1,3,0,1,5,5,-9,17,17,17,0,0,0,0,
2033,2033.001,710,CHN,2,USA,23,7,1954,1954,27,7,1954,5,3,-9,18,4,1,1,1,0,0,0,-9,18,4,1,1,0,0,-9,18,4,1,3,1,0,1,5,5,-9,17,17,17,0,0,0,0,
2034,2034.001,200,UKG,710,CHN,23,7,1954,1954,23,7,1954,5,3,0,19,4,0,1,1,0,0,0,0,1,1,1,1,0,0,0,19,4,1,3,1,0,1,1,1,-9,16,0,16,0,0,0,0,
2034,2034.001,710,CHN,200,UKG,23,7,1954,1954,23,7,1954,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,1,1,1,1,3,0,1,1,1,-9,16,16,0,0,0,0,0,
2035,2035.001,2,USA,710,CHN,1,8,1953,1953,2,9,1953,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,1,1,1,1,3,0,1,33,33,-9,12,12,0,0,0,0,0,
2035,2035.001,710,CHN,2,USA,1,8,1953,1953,2,9,1953,5,3,0,14,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,14,3,1,3,1,0,1,33,33,-9,12,0,12,0,0,0,0,
