ccode,year,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,interim,change,d4,sf,regtrans
339,1985,,0,9,-9,-9.0,38.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
339,1986,,0,9,-9,-9.0,39.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
339,1987,,0,9,-9,-9.0,40.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
339,1988,,0,9,-9,-9.0,41.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
339,1989,,0,9,-9,-9.0,42.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
339,1990,,3,2,1,1.0,0.0,2,2,4,3,3,3,7.0,3,6.0,1.0,0.0,,,3.0
339,1991,,3,2,1,1.0,0.0,2,2,4,3,3,3,7.0,3,6.0,1.0,0.0,,,3.0
339,1992,,6,1,5,5.0,0.0,3,3,4,5,3,3,8.0,5,6.0,1.0,14.0,1.0,,3.0
339,1993,,6,1,5,5.0,1.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
339,1994,,6,1,5,5.0,2.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
339,1995,,6,1,5,5.0,3.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
339,1996,,3,3,0,0.0,0.0,2,1,4,5,3,3,3.0,5,6.0,,-5.0,1.0,,-1.0
339,1997,,6,1,5,5.0,0.0,2,2,4,5,3,4,7.0,5,8.0,,5.0,1.0,,2.0
339,1998,,6,1,5,5.0,1.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
339,1999,,6,1,5,5.0,2.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
339,2000,0.0,6,1,5,5.0,3.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
339,2001,0.0,6,1,5,5.0,4.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
339,2002,0.0,7,0,7,7.0,5.0,2,2,4,6,2,4,7.0,6,9.0,,2.0,1.0,,0.0
339,2003,0.0,7,0,7,7.0,6.0,2,2,4,6,2,4,7.0,6,9.0,,,,,
339,2004,0.0,7,0,7,7.0,7.0,2,2,4,6,2,4,7.0,6,9.0,,,,,
339,2005,0.0,9,0,9,9.0,8.0,3,3,4,7,2,4,8.0,7,9.0,,2.0,1.0,,0.0
339,2006,0.0,9,0,9,9.0,9.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2007,0.0,9,0,9,9.0,10.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2008,0.0,9,0,9,9.0,11.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2009,0.0,9,0,9,9.0,12.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2010,0.0,9,0,9,9.0,13.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2011,0.0,9,0,9,9.0,14.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2012,0.0,9,0,9,9.0,15.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2013,0.0,9,0,9,9.0,16.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2014,0.0,9,0,9,9.0,17.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2015,0.0,9,0,9,9.0,18.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2016,0.0,9,0,9,9.0,19.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2017,0.0,9,0,9,9.0,20.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
339,2018,0.0,9,0,9,9.0,21.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
341,2008,2.0,8,0,8,8.0,0.0,2,2,4,7,2,4,7.0,7,9.0,,99.0,1.0,,99.0
341,2009,2.0,8,0,8,8.0,1.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2010,2.0,8,0,8,8.0,2.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2011,1.0,8,0,8,8.0,3.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2012,1.0,8,0,8,8.0,4.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2013,1.0,8,0,8,8.0,5.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2014,1.0,8,0,8,8.0,6.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2015,1.0,8,0,8,8.0,7.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2016,1.0,8,0,8,8.0,8.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2017,1.0,8,0,8,8.0,9.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
341,2018,1.0,8,0,8,8.0,10.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
342,2006,2.0,9,1,8,8.0,0.0,3,3,4,7,3,4,8.0,7,8.0,,99.0,1.0,,99.0
342,2007,2.0,9,1,8,8.0,1.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2008,0.0,9,1,8,8.0,2.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2009,0.0,9,1,8,8.0,3.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2010,0.0,9,1,8,8.0,4.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2011,0.0,9,1,8,8.0,5.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2012,0.0,9,1,8,8.0,6.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2013,0.0,9,1,8,8.0,7.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2014,0.0,9,1,8,8.0,8.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2015,0.0,9,1,8,8.0,9.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2016,0.0,9,1,8,8.0,10.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2017,0.0,9,1,8,8.0,11.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
342,2018,0.0,9,1,8,8.0,12.0,3,3,4,7,3,4,8.0,7,8.0,,,,,
343,1991,,6,0,6,6.0,0.0,2,2,4,5,2,4,7.0,5,9.0,,99.0,1.0,,99.0
343,1992,,6,0,6,6.0,1.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1993,,6,0,6,6.0,2.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1994,,6,0,6,6.0,3.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1995,,6,0,6,6.0,4.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1996,,6,0,6,6.0,5.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1997,,6,0,6,6.0,6.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1998,,6,0,6,6.0,7.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,1999,,6,0,6,6.0,8.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,2000,0.0,6,0,6,6.0,9.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,2001,0.0,6,0,6,6.0,10.0,2,2,4,5,2,4,7.0,5,9.0,,,,,
343,2002,0.0,9,0,9,9.0,0.0,3,3,4,7,2,4,8.0,7,9.0,,3.0,1.0,,2.0
343,2003,0.0,9,0,9,9.0,1.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2004,0.0,9,0,9,9.0,2.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2005,0.0,9,0,9,9.0,3.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2006,0.0,9,0,9,9.0,4.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2007,0.0,9,0,9,9.0,5.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2008,0.0,9,0,9,9.0,6.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2009,0.0,9,0,9,9.0,7.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2010,0.0,9,0,9,9.0,8.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2011,0.0,9,0,9,9.0,9.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2012,0.0,9,0,9,9.0,10.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2013,0.0,9,0,9,9.0,11.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2014,0.0,9,0,9,9.0,12.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2015,0.0,9,0,9,9.0,13.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2016,0.0,9,0,9,9.0,14.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2017,0.0,9,0,9,9.0,15.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
343,2018,0.0,9,0,9,9.0,16.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,1991,,1,4,-3,-3.0,0.0,2,1,4,3,3,3,3.0,3,6.0,,99.0,1.0,,99.0
344,1992,,1,4,-3,-3.0,1.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
344,1993,,1,4,-3,-3.0,2.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
344,1994,,1,4,-3,-3.0,3.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
344,1995,,0,5,-5,-5.0,4.0,2,1,4,3,3,2,3.0,3,3.0,,-2.0,1.0,,0.0
344,1996,,0,5,-5,-5.0,5.0,2,1,4,3,3,2,3.0,3,3.0,,,,,
344,1997,,0,5,-5,-5.0,6.0,2,1,4,3,3,2,3.0,3,3.0,,,,,
344,1998,,0,5,-5,-5.0,7.0,2,1,4,3,3,2,3.0,3,3.0,,,,,
344,1999,,-88,-88,-88,1.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
344,2000,0.0,8,0,8,8.0,0.0,2,2,4,7,2,4,7.0,7,9.0,-88.0,13.0,1.0,,3.0
344,2001,0.0,8,0,8,8.0,1.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
344,2002,0.0,8,0,8,8.0,2.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
344,2003,0.0,8,0,8,8.0,3.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
344,2004,0.0,8,0,8,8.0,4.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
344,2005,0.0,9,0,9,9.0,5.0,3,3,4,7,2,4,8.0,7,9.0,,1.0,1.0,,0.0
344,2006,0.0,9,0,9,9.0,6.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2007,0.0,9,0,9,9.0,7.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2008,0.0,9,0,9,9.0,8.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2009,0.0,9,0,9,9.0,9.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2010,0.0,9,0,9,9.0,10.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2011,0.0,9,0,9,9.0,11.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2012,0.0,9,0,9,9.0,12.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2013,0.0,9,0,9,9.0,13.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2014,0.0,9,0,9,9.0,14.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2015,0.0,9,0,9,9.0,15.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2016,0.0,9,0,9,9.0,16.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2017,0.0,9,0,9,9.0,17.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
344,2018,0.0,9,0,9,9.0,18.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
345,1946,,0,7,-7,-7.0,1.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1947,,0,7,-7,-7.0,2.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1948,,0,7,-7,-7.0,3.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1949,,0,7,-7,-7.0,4.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1950,,0,7,-7,-7.0,5.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1951,,-88,-88,-88,-7.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,0.0
345,1952,,-88,-88,-88,-7.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,0.0
345,1953,,0,7,-7,-7.0,0.0,2,1,4,3,4,1,3.0,3,1.0,-88.0,0.0,1.0,,0.0
345,1954,,0,7,-7,-7.0,0.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1955,,0,7,-7,-7.0,1.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1956,,0,7,-7,-7.0,2.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1957,,0,7,-7,-7.0,3.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1958,,0,7,-7,-7.0,4.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1959,,0,7,-7,-7.0,5.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1960,,0,7,-7,-7.0,6.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1961,,0,7,-7,-7.0,7.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1962,,0,7,-7,-7.0,8.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1963,,0,7,-7,-7.0,9.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1964,,0,7,-7,-7.0,10.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1965,,0,7,-7,-7.0,11.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1966,,0,7,-7,-7.0,12.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1967,,0,7,-7,-7.0,13.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1968,,0,7,-7,-7.0,14.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1969,,0,7,-7,-7.0,15.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1970,,0,7,-7,-7.0,16.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1971,,0,7,-7,-7.0,17.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1972,,0,7,-7,-7.0,18.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1973,,0,7,-7,-7.0,19.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1974,,0,7,-7,-7.0,20.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1975,,0,7,-7,-7.0,21.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1976,,0,7,-7,-7.0,22.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1977,,0,7,-7,-7.0,23.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1978,,0,7,-7,-7.0,24.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1979,,0,7,-7,-7.0,25.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
345,1980,,1,6,-5,-5.0,26.0,2,1,4,4,4,1,3.0,4,1.0,,2.0,1.0,,0.0
345,1981,,1,6,-5,-5.0,27.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1982,,1,6,-5,-5.0,28.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1983,,1,6,-5,-5.0,29.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1984,,1,6,-5,-5.0,30.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1985,,1,6,-5,-5.0,31.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1986,,1,6,-5,-5.0,32.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1987,,1,6,-5,-5.0,33.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1988,,1,6,-5,-5.0,34.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1989,,1,6,-5,-5.0,35.0,2,1,4,4,4,1,3.0,4,1.0,,,,,
345,1990,,0,5,-5,-5.0,36.0,2,1,4,3,3,2,3.0,3,3.0,,,,,
345,1991,,0,5,-5,-5.0,37.0,2,1,4,3,3,2,3.0,3,3.0,,96.0,1.0,1.0,96.0
346,1992,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,99.0,1.0,1.0,99.0
346,1993,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
346,1994,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
346,1995,,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,1.0,-66.0
346,1996,,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,1997,,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,1998,,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,1999,,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2000,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2001,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2002,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2003,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2004,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2005,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2006,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2007,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2008,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2009,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2010,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2011,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2012,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2013,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2014,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2015,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,,-66.0
346,2016,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,,,,,
346,2017,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,,,,,
346,2018,3.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,,,,,
347,1991,,0,5,-5,-5.0,0.0,2,1,4,3,3,2,3.0,3,3.0,,99.0,1.0,,99.0
347,1992,,0,5,-5,-5.0,1.0,2,1,4,3,3,2,3.0,3,3.0,,,,,
347,1993,,0,7,-7,-7.0,2.0,2,1,4,1,3,2,3.0,1,3.0,,-2.0,1.0,,0.0
347,1994,,0,7,-7,-7.0,3.0,2,1,4,1,3,2,3.0,1,3.0,,,,,
347,1995,,0,7,-7,-7.0,4.0,2,1,4,1,3,2,3.0,1,3.0,,,,,
347,1996,,0,7,-7,-7.0,5.0,2,1,4,1,3,2,3.0,1,3.0,,,,,
347,1997,,0,6,-6,-6.0,6.0,2,1,4,2,3,2,3.0,2,3.0,,1.0,1.0,,0.0
347,1998,,0,6,-6,-6.0,7.0,2,1,4,2,3,2,3.0,2,3.0,,,,,
347,1999,,0,6,-6,-6.0,8.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
347,2000,2.0,7,0,7,7.0,0.0,2,2,4,6,2,4,7.0,6,9.0,,13.0,1.0,,3.0
347,2001,2.0,7,0,7,7.0,1.0,2,2,4,6,2,4,7.0,6,9.0,,,,,
347,2002,2.0,7,0,7,7.0,2.0,2,2,4,6,2,4,7.0,6,9.0,,,,,
347,2003,2.0,6,0,6,6.0,3.0,2,2,4,6,2,3,7.0,6,7.0,,-1.0,1.0,,0.0
347,2004,2.0,6,0,6,6.0,4.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
347,2005,2.0,6,0,6,6.0,5.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
347,2006,2.0,6,0,6,6.0,5.0,2,2,4,6,2,3,7.0,6,7.0,,98.0,1.0,,98.0
348,2006,0.0,9,0,9,9.0,0.0,3,3,4,7,2,4,8.0,7,9.0,,99.0,1.0,,99.0
348,2007,0.0,9,0,9,9.0,1.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2008,0.0,9,0,9,9.0,2.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2009,0.0,9,0,9,9.0,3.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2010,0.0,9,0,9,9.0,4.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2011,0.0,9,0,9,9.0,5.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2012,0.0,9,0,9,9.0,6.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2013,0.0,9,0,9,9.0,7.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2014,0.0,9,0,9,9.0,8.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2015,0.0,9,0,9,9.0,9.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2016,0.0,9,0,9,9.0,10.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2017,0.0,9,0,9,9.0,11.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
348,2018,0.0,9,0,9,9.0,12.0,3,3,4,7,2,4,8.0,7,9.0,,,,,
349,1991,,10,0,10,10.0,0.0,3,3,4,7,5,5,8.0,7,10.0,,99.0,1.0,,99.0
349,1992,,10,0,10,10.0,1.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1993,,10,0,10,10.0,2.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1994,,10,0,10,10.0,3.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1995,,10,0,10,10.0,4.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1996,,10,0,10,10.0,5.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1997,,10,0,10,10.0,6.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1998,,10,0,10,10.0,7.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,1999,,10,0,10,10.0,8.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2000,0.0,10,0,10,10.0,9.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2001,0.0,10,0,10,10.0,10.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2002,0.0,10,0,10,10.0,11.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2003,0.0,10,0,10,10.0,12.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2004,0.0,10,0,10,10.0,13.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
349,2005,0.0,10,0,10,10.0,14.0,3,3,4,7,5,5,8.0,7,10.0,,,,,
